#chrom	start	end	APR469--1.bam	APR469-1.bam	APR469--2.bam	APR469-2.bam	APR469--3.bam	APR469-3.bam	APR469--4.bam	APR469-4.bam	APR469--5.bam	APR469-5.bam	EG10.bam	EG11.bam	EG12.bam	EG1.bam	EG2.bam	EG3.bam	EG4.bam	EG5.bam	EG6.bam	EG8.bam	EG9.bam	G1-469.bam	G1-469-.bam	G1-N2.bam	G1-N2-.bam	G2-469.bam	G2-469-.bam	G2-N2.bam	G2-N2-.bam	G3-469.bam	G3-469-.bam	G3-N2.bam	G3-N2-.bam	G4-469.bam	G4-469-.bam	G4-N2.bam	G4-N2-.bam	G5-469.bam	G5-469-.bam	G5-N2.bam	G5-N2-.bam	N2--1.bam	N2-1.bam	N2--2.bam	N2-2.bam	N2--3.bam	N2-3.bam	N2--4.bam	N2-4.bam	N2--5.bam	N2-5.bam	VH1075-1.bam	VH1075-2.bam	VH1075-3.bam	VH1075-4.bam	VH1075-5.bam
I	10730712	10732424	rpn.10	2.535257	2.159667	3.299863	2.401809	2.559616	2.330719	2.255897	2.551903	2.952845	2.455340	4.073636	7.067215	0.000000	12.566795	13.123170	12.559285	14.134275	7.857520	6.429027	5.416754	27.242988	4.656373	3.963494	4.598687	3.833457	4.555298	4.251084	4.839030	4.852376	4.568436	5.376852	3.008273	3.952345	4.631148	5.045297	4.315946	4.021744	4.685722	4.847779	4.525086	4.928967	2.879844	2.927522	2.341462	2.813318	2.844696	2.672843	3.205799	2.240626	2.842014	2.293644	1.253144	1.026660	1.419695	1.625343	1.514457
V	14421566	14422618	pas.1	2.674834	3.720611	3.159355	4.099312	2.155665	3.618968	4.010606	2.172290	3.950396	1.962555	5.120979	2.268563	1.059656	2.917053	0.269320	9.798587	9.503168	20.271726	3.623864	0.105747	2.980902	7.426027	3.605294	7.308120	5.595134	7.320919	5.057428	6.946688	4.070434	7.213263	4.413220	6.971250	3.563025	7.508810	4.384741	7.136203	3.916087	8.291115	3.993334	6.726794	4.036159	2.358126	4.789281	1.915944	4.330457	2.336297	3.407723	2.557262	3.131018	2.956985	4.289490	2.103066	1.530019	1.825849	1.800584	1.831791
II	15230343	15232803	spsb.2	0.020569	0.604132	0.020115	0.677598	0.019061	0.639883	0.833855	0.027322	0.768505	0.016785	0.844125	0.947179	0.000000	2.430177	1.360281	1.366266	4.212423	0.000000	0.723306	0.710890	0.000000	1.285208	0.072271	1.173851	0.033348	1.332421	0.031410	1.202456	0.089210	1.179142	0.092034	0.867870	0.027399	1.323511	0.052464	1.246252	0.054122	1.130170	0.106140	1.108457	0.055550	0.002114	0.663378	0.008153	0.805602	0.027003	0.593657	0.031663	0.629790	0.032424	0.636765	0.152619	0.234927	0.323442	0.352173	0.282481
V	12045432	12048631	F10C2.5	0.361165	0.316167	0.466631	0.361071	0.350451	0.377630	0.407742	0.387743	0.359270	0.263320	0.000000	0.146789	0.000000	0.085039	0.000000	0.000000	0.000000	0.192894	0.290721	0.000000	0.000000	0.773725	0.321103	0.677371	0.317348	0.849570	0.334700	0.923686	0.337990	0.623513	0.529456	0.434787	0.309023	0.846615	0.404937	0.810328	0.285389	0.950362	0.399358	0.727921	0.523293	0.401557	0.472986	0.304060	0.488120	0.460104	0.420647	0.368975	0.236127	0.324138	0.418008	0.261969	0.214996	0.299246	0.261638	0.386990
II	4043055	4044546	rpn.11	1.838254	4.469832	2.038304	5.009985	1.518107	4.240156	4.706475	1.458929	5.261736	1.982910	10.773882	8.449612	0.000000	12.876390	18.653083	58.800459	13.509881	7.913033	8.802155	5.470537	13.038213	7.946878	2.487468	8.090908	1.977309	7.994722	2.455402	8.497095	2.308340	7.992866	2.671736	6.683276	2.147281	8.373030	2.491012	8.098819	1.890515	8.746778	2.373508	7.808922	2.546635	1.897517	5.203336	1.775533	5.261094	2.183034	4.207075	2.057486	4.213224	2.434075	4.361835	1.825589	1.995690	2.130420	2.634424	2.326411
I	14719167	14720477	pbs.5	3.272480	4.890462	3.969382	5.984674	2.704053	4.753354	4.377746	2.728641	3.903488	2.660350	20.741548	2.484241	7.280436	23.271011	0.245505	15.302332	12.078171	11.455789	7.697833	7.918012	3.773315	6.148011	3.603976	6.722327	3.898274	6.924957	3.985550	8.797429	4.253495	5.715785	4.543824	5.085977	4.119013	10.375387	19.346428	6.185722	14.925589	7.160775	4.274628	37.255927	3.874599	3.048979	6.148034	3.720209	4.917801	3.266620	4.538853	3.334271	9.543642	2.800830	4.177051	30.010787	2.005276	304.454136	2.286643	2.121843
I	10566350	10567300	pas.5	6.687493	13.118010	7.518019	11.710832	4.765257	11.853043	11.076198	5.196963	10.660210	4.911594	82.484508	44.545810	5.476002	91.487726	40.044272	65.167054	30.052272	55.704965	55.060785	36.591801	64.144856	16.355099	9.455932	18.529745	8.602983	18.119809	8.877039	20.668079	9.082553	15.121069	11.143705	16.442847	11.158781	17.241567	9.263232	17.794378	8.601027	16.239458	8.672405	16.266918	8.569138	6.090331	11.363053	6.433577	11.751179	6.109040	11.203690	6.918750	12.294734	7.262610	10.585944	4.601280	4.720899	4.174641	5.301637	4.843734
II	7350112	7352645	hsp.4	12.514064	6.326606	16.160767	5.855732	10.245305	5.892134	6.687157	10.838348	6.924349	10.155947	11.075002	6.257306	8.508480	7.614794	1.112487	3.334999	3.607138	9.081832	8.965092	5.041872	10.171711	9.912830	21.639335	10.099675	20.976578	9.795063	22.538328	10.871946	20.520847	8.612294	24.168111	7.856435	18.878010	10.315941	18.767307	9.893812	19.185157	10.005864	19.441849	11.025790	21.811019	12.797537	7.938573	12.521789	8.543253	12.573948	7.036631	13.750224	7.068847	13.493228	6.403685	2.456221	2.449383	2.863899	3.512990	2.976245
I	7595776	7602221	wdr.23	0.527329	0.474395	0.627661	0.628876	0.378981	0.485067	0.563059	0.444643	0.527221	0.388255	2.790331	0.971150	0.038437	3.182692	0.930296	2.085968	2.536630	1.214029	4.129862	1.907669	0.583465	0.837090	0.173939	0.832295	0.174223	0.869441	0.176977	1.044359	0.207627	0.818128	0.425545	0.581777	0.209742	0.903993	0.218050	0.806952	0.152868	1.107394	0.272738	0.789869	0.219604	0.676216	0.585077	0.420091	0.669721	0.508825	0.535193	0.433219	0.583622	0.519788	0.536154	0.349519	0.400919	0.416661	0.517181	0.490176
V	6509910	6511409	ubh.1	0.191283	0.096390	0.132044	0.189179	0.071093	0.107453	0.111808	0.142669	0.133342	0.115695	0.000000	0.107064	0.000000	0.000000	0.000000	0.040039	2.081328	0.000000	0.153825	0.000000	0.000000	0.264450	0.171316	0.160276	0.198386	0.204218	0.220911	0.329948	0.189252	0.251855	0.284866	0.110307	0.157376	0.250938	0.169008	0.302289	0.175100	0.246176	0.311046	0.211834	0.169304	0.114492	0.160305	0.197343	0.159631	0.184253	0.236603	0.239825	0.113124	0.319264	0.107614	0.062615	0.089215	0.062203	0.088162	0.140242
V	6506752	6508803	ubh.3	0.271380	0.478038	0.301582	0.612070	0.328380	0.553303	0.584450	0.253230	0.905514	0.245619	0.382059	0.384000	0.000000	0.682598	1.179788	0.014631	0.446691	3.983411	0.487173	1.427596	0.000000	1.317580	0.508057	1.135358	0.404980	1.194044	0.527423	1.137718	0.592416	1.227141	0.533770	0.659180	0.536763	1.236938	0.619938	1.148448	0.374650	1.241047	0.441024	1.290180	0.490192	0.226946	0.668205	0.231014	0.535476	0.421037	0.525554	0.283368	0.387085	0.097224	0.554699	0.274580	0.258488	0.287925	0.411663	0.279022
III	7221741	7223129	der.2	0.500249	0.403380	0.739757	0.553126	0.752423	0.450997	0.440998	0.651530	0.558019	0.571188	0.000000	1.952794	7.674444	0.277260	0.000000	0.302685	0.490586	0.000000	0.905387	0.000000	0.000000	1.194636	0.587070	0.988633	0.517158	0.925233	0.713083	1.178645	0.786696	1.101582	1.096381	0.480017	0.642078	1.168335	0.867848	1.155857	0.611160	0.873120	1.011122	1.209237	1.065413	0.612622	0.669670	0.473210	0.490667	0.712829	0.526079	0.625926	0.420194	0.747058	0.553576	0.280152	0.182377	0.438893	0.433744	0.416508
IV	4793194	4799178	eor.1	0.198244	0.315620	0.208800	0.324214	0.196609	0.308935	0.336097	0.180736	0.370208	0.227714	0.000000	0.305446	0.000000	0.178518	0.225218	0.000000	0.000000	0.000000	0.610752	0.000000	0.000000	0.734350	0.246760	0.524259	0.215063	0.720564	0.288376	0.733275	0.229884	0.587788	0.348176	0.465681	0.202747	0.744545	0.311534	0.756556	0.137310	0.789765	0.350629	0.708372	0.287088	0.223795	0.487617	0.185590	0.386035	0.229609	0.311454	0.263335	0.309569	0.359892	0.351867	0.171417	0.174798	0.197371	0.235570	0.189316
V	11980534	11982397	rpt.1	3.131005	2.844671	3.957617	3.482413	2.690791	3.189134	3.054818	3.030547	3.544999	2.415913	11.167287	4.621539	0.000000	6.038558	3.991065	8.472769	1.452045	0.198734	4.934286	1.373410	4.800137	6.759674	4.357970	5.862768	3.963090	6.452457	5.180391	6.887205	5.053817	6.680571	6.348599	3.497978	4.226948	7.490807	6.014190	6.442222	3.793783	7.290603	5.528527	6.744755	5.983399	3.263368	4.507357	2.582287	3.831833	3.674416	3.279293	3.444461	2.765125	2.633070	3.591133	1.529434	1.415171	1.835151	2.183265	1.937106
V	6508907	6509817	ubh.2	0.481905	0.810903	0.638935	0.695457	0.529325	0.981557	0.648621	0.496881	0.814525	0.471910	0.516661	1.388029	0.000000	1.709817	0.000000	1.450988	2.040758	0.000000	1.283832	1.310505	0.000000	1.418407	0.721781	1.513014	0.715561	1.362005	0.683317	1.442386	0.729368	1.348321	0.925896	1.068842	0.650154	1.648839	0.677611	1.552158	0.530887	1.410085	0.830042	1.473320	0.734757	0.517216	0.800895	0.413230	0.691091	0.537867	0.790952	0.559657	0.815962	0.876514	0.667087	0.331532	0.430383	0.204928	0.387266	0.340104
III	1467876	1483507	Y82E9BR.18	0.135781	0.131888	0.186514	0.154208	0.134445	0.154804	0.184377	0.146200	0.165703	0.142123	0.140368	0.227022	0.000000	0.080652	0.077892	0.000000	0.084354	0.759541	0.245861	0.030461	0.000000	0.320718	0.241064	0.347607	0.237157	0.325530	0.271642	0.394913	0.237651	0.309959	0.350006	0.258236	0.195241	0.382629	0.285623	0.330634	0.195176	0.369950	0.299484	0.309557	0.308798	0.131424	0.178058	0.119966	0.183309	0.144489	0.163279	0.157160	0.149085	0.176049	0.154259	0.080206	0.071195	0.078343	0.103804	0.085551
IV	9316631	9318632	rpn.7	3.375866	4.470449	4.181327	4.436486	3.227387	4.590085	4.246182	3.175763	3.962284	2.963295	9.633498	2.195221	20.798409	17.890929	7.519654	8.600799	1.599393	5.723526	7.090724	4.483205	3.067936	8.325285	4.755869	7.942906	4.922261	9.222011	5.547603	8.758779	5.304472	7.939890	6.424931	5.939901	5.367012	8.407055	6.368621	8.433825	4.822953	8.675981	5.832307	7.335015	5.697580	3.556822	5.657364	3.237336	5.243267	3.365098	4.660506	3.964474	4.234644	4.683721	4.153878	1.681943	1.668449	2.146609	2.924292	2.101179
IV	12329408	12330890	ufd.1	1.530748	2.266769	1.780783	2.081503	1.285715	1.882235	2.025798	1.434805	1.764563	1.203658	4.520786	2.747409	0.000000	7.564118	9.336678	0.000000	1.750159	12.058217	5.717897	5.605847	2.304286	3.490330	2.282641	3.850231	2.407938	3.952363	2.428107	4.154547	2.687146	3.642833	3.138532	2.989477	2.107261	4.015937	3.041556	4.500959	1.832693	3.873652	2.586129	3.982588	2.328284	1.598471	2.155981	1.519045	2.028621	2.002848	1.839455	1.855706	2.024920	2.072110	1.896260	0.665003	0.715464	0.876638	1.278148	0.894448
V	10770368	10771351	pas.2	2.036127	3.401699	2.760270	3.405510	1.773598	3.578796	3.695377	1.765333	3.473650	1.781066	0.000000	0.925164	0.252008	5.308765	34.758295	4.670790	5.812458	0.000000	3.205799	0.783137	0.027035	6.083410	3.245445	6.049132	3.458154	6.270117	2.983197	6.495739	4.083892	5.901706	3.483940	5.199652	3.058881	6.313904	3.972838	6.046569	2.739803	6.659088	3.125781	6.091436	3.301664	2.462808	4.461941	2.096335	4.000898	2.397148	3.876845	2.102859	3.052830	2.271981	3.722561	1.377693	1.452782	1.612533	2.016600	1.669285
II	4954480	4955427	pbs.3	3.461203	4.879665	3.548843	4.875190	2.327159	5.361590	4.859264	3.116442	4.370813	2.938851	8.481446	6.942024	3.531439	11.938999	48.871638	46.788157	14.380842	10.373512	27.599344	7.560512	19.265130	7.075288	4.589104	7.767140	8.478638	7.438820	5.116971	7.499299	4.086531	6.850289	5.259641	7.923937	5.100823	7.635214	5.562423	7.207547	4.968890	8.152093	5.100777	5.907854	4.277528	2.894177	4.461468	3.780251	4.911026	2.539960	4.402411	3.365939	5.955221	5.516854	4.384065	2.053065	1.815663	2.002036	2.504160	2.195218
III	4423707	4429502	C28A5.6	2.422070	0.017809	2.933858	0.054903	2.143490	0.021478	0.020119	2.843737	0.025869	2.432639	0.000000	0.000000	0.064122	0.000000	0.005286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045048	4.457861	0.048635	4.148691	0.100497	4.604489	0.252215	4.391089	0.081434	5.720363	0.047835	4.863079	0.134148	4.803145	0.169772	4.421033	0.192484	5.248323	0.100023	4.835868	2.480107	0.036910	2.092931	0.027528	2.244888	0.028801	2.756458	0.018178	2.112784	0.024907	0.130731	0.100552	0.182355	0.153300	0.178360
III	4960338	4962493	vps.22	0.399165	0.498070	0.531957	0.558460	0.330335	0.445063	0.471709	0.408298	0.548778	0.425376	0.063634	0.991591	0.000000	0.957550	0.284266	5.472651	0.933572	0.137444	1.251889	0.175516	5.475416	1.283157	0.488121	0.981943	0.542465	1.006493	0.490018	1.249059	0.516634	1.264273	0.771324	0.530329	0.363161	1.353734	0.647691	1.252147	0.328326	1.344609	0.506285	1.316794	0.625067	0.543000	0.971703	0.431588	0.687579	0.501302	0.593775	0.436513	0.515050	0.370129	0.738707	0.391993	0.234932	0.357681	0.432679	0.447110
IV	9999160	10001848	C47E12.3	0.539634	0.397389	1.043179	0.456730	0.745339	0.394944	0.395795	0.541015	0.337717	0.516152	1.515898	0.838091	0.000000	0.344345	0.000000	0.000000	0.000000	0.000000	1.265290	0.157268	0.000000	0.928007	1.456932	0.568940	2.010461	0.772196	2.136735	0.878718	1.658755	0.749067	1.827418	0.360038	1.044798	0.751005	1.634250	0.768462	1.691135	0.892344	2.124875	0.774422	1.034928	1.303085	0.557990	0.856162	0.563794	0.962478	0.416532	1.072162	0.375644	0.712168	0.432722	0.216992	0.119050	0.187317	0.294988	0.315004
III	8689850	8693471	B0303.4	1.173044	1.170009	1.475896	1.119333	1.024180	1.181825	1.230595	1.098536	1.175298	0.994387	1.195638	2.810323	0.068413	6.362085	7.670107	0.008288	4.822655	1.860916	2.367811	1.026132	8.443830	2.053330	1.592977	1.945850	1.517926	1.999086	1.681693	2.290508	1.475260	1.935784	2.012677	1.549895	1.538774	2.234611	1.726679	2.033804	1.298463	2.034738	1.805286	1.918127	1.792618	1.322804	1.497889	1.223349	1.419935	1.479172	1.161925	1.442888	1.212626	0.991252	1.253249	0.635068	0.638410	0.684962	0.888086	0.790215
III	8227830	8232660	fbxl.1	0.229312	0.088142	0.310766	0.123152	0.196808	0.078823	0.083732	0.185965	0.096560	0.200049	0.178460	0.070762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148789	0.000000	0.000000	0.230203	0.109404	0.163575	0.135877	0.219509	0.140929	0.338051	0.210559	0.173263	0.329901	0.137943	0.149627	0.236233	0.216735	0.238343	0.112623	0.313419	0.237473	0.247319	0.186934	0.252499	0.138319	0.160900	0.107975	0.235971	0.092868	0.212126	0.095750	0.189911	0.102832	0.047194	0.094931	0.084941	0.123125	0.116065
II	15196733	15229725	spsb.1	0.138374	0.141942	0.138737	0.135639	0.103234	0.119391	0.127884	0.130384	0.130003	0.139676	0.527873	0.309975	0.000000	0.454414	0.543344	0.375659	1.225601	0.247635	0.188472	0.661165	0.000000	0.167043	0.084723	0.181635	0.079414	0.197003	0.082862	0.290504	0.100102	0.165162	0.180507	0.200473	0.087394	0.198258	0.108374	0.237324	0.080134	0.230565	0.172133	0.215411	0.101480	0.132099	0.129022	0.123477	0.138920	0.130872	0.118462	0.151280	0.152559	0.161982	0.100106	0.090429	0.112919	0.126426	0.121282	0.117881
V	6047897	6051259	jamp.1	0.132111	0.172675	0.241628	0.119322	0.081146	0.152439	0.123545	0.159936	0.158540	0.142471	1.392631	0.465869	0.000000	0.660156	0.004555	0.000000	0.000000	0.000000	0.606978	0.295156	0.000000	0.452943	0.136609	0.305087	0.141830	0.371988	0.159784	0.457369	0.210156	0.421100	0.360578	0.163458	0.123631	0.468672	0.291466	0.358200	0.155011	0.405369	0.256567	0.367304	0.258397	0.174028	0.261550	0.123781	0.242721	0.201740	0.172719	0.183563	0.146729	0.083037	0.183087	0.087742	0.119334	0.099843	0.146314	0.229274
III	8088535	8091601	vms.1	0.845351	1.335516	1.094791	1.230589	0.746599	1.284716	1.661316	0.938665	1.716725	0.786517	1.584585	0.741550	0.000000	4.635490	1.058952	0.000000	0.862119	0.402523	0.847326	0.312041	0.000000	2.264192	1.240263	2.602485	0.954879	2.127173	1.382476	2.441442	1.094616	2.243098	1.587164	2.207965	1.304366	2.431912	1.161493	2.324734	1.208444	2.483757	1.373227	2.102593	1.480388	0.897321	1.439170	0.743249	1.467848	0.929339	1.436898	1.031826	1.543586	1.248732	1.295961	0.723787	0.808496	0.800842	0.854881	0.643757
III	8999817	9001999	rpn.6.2	1.539542	0.205750	1.988109	0.171171	1.398762	0.194612	0.150281	1.556976	0.213742	1.460932	0.000000	0.002724	0.000000	0.003041	0.007019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.432027	3.001125	0.453134	2.901994	0.391799	3.156663	0.741034	3.085975	0.383528	3.542277	0.278600	2.629084	0.469285	3.086659	0.656680	2.625487	0.586152	2.869775	0.459679	2.956933	1.414589	0.297706	1.109851	0.231981	1.538172	0.151388	1.743667	0.178979	1.608415	0.214006	0.122902	0.179491	0.210814	0.198521	0.232832
V	5592700	5593612	vps.37	0.388378	0.676157	0.583276	0.701515	0.392618	0.553926	0.691144	0.381893	0.767079	0.353157	0.000000	0.381278	0.000000	0.480173	0.000000	1.628781	7.622484	4.600943	0.176983	0.995361	2.564302	1.632626	0.422372	1.504630	0.489112	1.686493	0.617268	1.647806	0.522350	1.262573	1.115552	0.719886	0.578928	1.846866	0.560817	1.606944	0.454644	1.807020	0.664623	1.503249	0.674280	0.299384	0.984446	0.186920	0.753488	0.502186	0.568084	0.407325	0.450753	0.699673	0.628387	0.323454	0.209483	0.347614	0.837236	0.403388
III	8447353	8449346	rpn.3	3.338639	3.689623	4.311909	4.105516	3.013625	3.557865	3.575845	3.197709	3.681496	2.797010	8.758030	2.927278	0.124297	14.127496	1.264070	11.292925	6.382872	2.476940	8.657949	4.552554	1.526791	8.334446	3.964678	6.947803	3.851225	8.168849	4.872022	8.722351	5.309650	7.940190	6.360129	4.511850	3.864804	8.078004	5.928892	8.072356	3.769636	8.327868	5.495438	7.695758	5.370269	3.625899	5.063970	3.035236	5.005716	3.506663	4.056365	3.890197	3.336340	2.101127	3.825491	1.533954	1.392360	2.036704	2.313459	1.898652
IV	1010512	1012502	atg.3	0.459102	0.832389	0.478672	1.084406	0.413418	0.980486	0.997839	0.374601	1.188560	0.319547	1.023803	0.403238	4.419195	0.923581	1.254431	0.015080	0.951875	5.432676	0.231742	0.120750	0.000000	1.617901	0.600562	1.471988	0.435430	1.680881	0.351300	1.873600	0.411533	1.242624	0.694145	1.075288	0.397036	1.650800	0.535654	1.719064	0.409073	1.921795	0.438142	1.390516	0.465978	0.479565	1.214160	0.313681	0.929581	0.483135	1.030909	0.547978	0.924428	0.420859	0.951415	0.373960	0.460820	0.512286	0.498070	0.478313
III	3916967	3918783	ccdc.47	2.490684	4.519519	3.290271	4.522807	2.335569	4.180806	4.586459	2.654746	4.829123	2.332916	43.743247	21.090504	0.136412	21.458159	14.011896	11.625208	29.523226	25.049682	20.798177	13.731799	18.548701	6.830802	3.614135	7.355299	3.306172	6.592729	3.904298	6.473610	3.307071	5.727396	4.347725	6.057617	3.959004	6.269261	4.695819	6.865219	3.336872	6.851206	3.992465	5.156875	3.681878	2.444287	4.586206	2.701577	4.611793	2.649056	4.195154	3.239965	4.608029	3.601623	4.277828	2.141247	1.998851	2.009298	2.623846	2.263781
V	12600192	12607304	C14C10.5	1.307927	1.891938	1.672758	2.277156	1.187348	1.924557	1.974921	1.041292	1.952089	1.071785	3.429364	2.035529	9.404592	8.619489	2.092009	7.048670	2.461497	0.853761	2.658037	3.107761	1.545130	4.935550	1.313786	4.149285	1.128254	4.451293	1.530325	4.802502	1.446532	4.309497	1.845165	2.638810	1.155695	4.990491	1.601639	4.009941	1.128040	4.803060	1.626528	4.351444	1.784211	1.345887	2.893481	1.284132	2.661007	1.526856	2.177609	1.492009	1.811003	1.020587	2.191194	0.944562	0.989222	1.209669	1.493779	1.281707
I	6271866	6273785	C10G11.8	10.403613	0.107562	12.136651	0.176608	10.773386	0.135441	0.077844	11.914907	0.056419	10.018566	0.020417	0.003097	0.000000	0.001729	0.000000	0.000000	0.019355	0.000000	0.000000	0.000000	0.000000	0.032749	18.953657	0.045745	17.909299	0.101160	18.097898	0.444426	18.319967	0.114761	22.259393	0.050685	17.967632	0.215618	18.193580	0.131892	17.380618	0.340891	19.537171	0.126073	16.798193	10.523419	0.082563	9.079297	0.023979	8.976273	0.014496	11.012226	0.064266	7.855739	0.066364	0.730173	0.579914	0.864885	0.703967	0.608601
III	4581795	4583893	F35G12.12	0.937931	1.117900	1.244163	1.241223	0.991516	1.090540	0.996836	1.019353	1.071801	0.747904	0.000000	0.721047	0.000000	3.156264	1.051161	0.000000	0.000000	0.529419	1.641264	0.464498	0.012667	2.290402	1.459424	2.074500	1.468768	2.124618	1.690630	2.612836	1.737433	2.027409	2.572179	1.453407	1.479618	2.085769	1.911564	2.311597	1.555684	2.278582	2.022379	1.869093	1.884275	1.044856	1.607286	0.709779	1.413982	1.091501	1.224786	1.250873	1.129117	1.311637	0.989445	0.409034	0.610116	0.719984	0.699897	0.584509
I	10340997	10345654	aph.2	0.140646	0.309706	0.136362	0.383923	0.134554	0.339582	0.316077	0.127270	0.384493	0.173787	0.689880	1.211908	0.053194	1.704014	0.841872	0.000000	1.603071	0.000000	0.684107	0.779703	0.000000	0.650867	0.156946	0.671662	0.139824	0.599622	0.175398	0.755683	0.216082	0.678262	0.227694	0.500212	0.188153	0.712589	0.234024	0.743346	0.135594	0.766282	0.210252	0.701335	0.212743	0.130102	0.400319	0.180874	0.360333	0.099847	0.366603	0.196847	0.315024	0.154147	0.335451	0.152600	0.165121	0.238929	0.264858	0.188089
V	13819361	13822980	sel.10	0.994260	1.162100	1.498360	1.254690	1.067149	1.208778	1.124558	0.977579	1.417581	0.862583	1.358692	2.119583	0.000000	4.793452	1.440924	4.689176	6.111616	2.284804	4.764787	2.773931	5.265165	2.377729	1.607504	2.192047	1.323252	2.409719	1.785308	2.650959	1.798504	2.284583	2.233145	1.479530	1.567561	2.712811	1.990476	2.404915	1.225602	2.662728	1.878432	2.388539	1.921724	1.130250	1.697184	0.990581	1.464799	1.081011	1.312452	1.332760	1.157210	1.289340	1.320803	0.529825	0.560897	0.637246	0.825687	0.724495
IV	10555247	10558225	zim.2	0.227494	0.458327	0.357252	0.455220	0.221867	0.479410	0.436778	0.248269	0.486609	0.321685	2.611571	2.085800	0.000000	3.491344	0.164565	1.617346	1.893674	2.577677	1.580838	1.011601	0.553284	1.232106	0.517398	1.022419	0.299577	1.208466	0.481856	1.231775	0.499674	0.950797	0.651509	0.602597	0.407400	1.213994	0.438198	1.278963	0.266969	1.247597	0.607482	1.249075	0.498211	0.166780	0.674789	0.253387	0.608816	0.255929	0.561619	0.315878	0.480556	0.321408	0.553089	0.141831	0.160383	0.204561	0.300777	0.315703
I	4386785	4401907	dhc.1	4.523585	4.422183	5.291558	4.408268	3.923314	4.640905	4.518096	4.144912	4.411427	3.555789	10.657817	5.793483	7.732158	11.625707	6.381858	6.318533	10.305566	6.768891	8.610393	7.142062	10.897676	7.311186	6.405161	8.499331	5.879281	7.785868	6.520097	9.008206	5.432971	6.512696	7.215083	7.144341	6.533785	7.679934	6.219564	7.523386	6.348205	8.159947	6.703427	6.951833	6.616534	4.258052	4.843136	4.236849	4.841853	4.248216	4.406546	4.811288	4.657584	4.675948	4.169307	2.202557	2.253552	2.274024	2.516896	2.343611
I	5103581	5104911	chp.1	1.270285	1.400651	1.717660	1.645934	0.916642	1.310154	1.230019	1.075044	1.484063	0.769959	6.009586	1.481538	0.000000	5.477709	1.209066	0.000000	0.069815	0.000000	3.256479	2.214887	0.000000	3.896494	1.741472	3.109134	1.383971	3.247610	2.072084	3.559023	2.036411	3.595524	2.240980	1.656425	1.768107	3.362461	2.864436	3.164523	1.578800	4.139791	2.222615	3.293251	2.568687	1.092936	2.313034	0.912297	1.799144	1.290679	1.592161	1.346989	1.249873	1.319384	1.570369	0.725881	0.567399	0.612268	1.153730	0.825437
II	9113157	9132231	Jun 01	0.084006	0.029083	0.112419	0.048047	0.086488	0.026677	0.037440	0.107636	0.051522	0.132488	0.000000	0.020879	0.000000	0.003131	0.183065	0.282407	0.000000	0.239399	0.012492	0.008632	0.000000	0.024838	0.045828	0.023254	0.045697	0.041297	0.039159	0.127158	0.073804	0.027380	0.162571	0.037735	0.043582	0.060696	0.070671	0.085823	0.041682	0.107726	0.118557	0.077161	0.057059	0.100067	0.047762	0.086614	0.050824	0.118591	0.040652	0.116855	0.034484	0.140089	0.047405	0.085764	0.076624	0.100702	0.111241	0.111133
II	7599657	7608016	npp.21	2.647673	3.050555	3.292388	3.282450	2.502855	3.078705	3.509237	2.475841	3.561865	2.219966	16.515280	7.808872	18.551881	13.511531	2.922259	8.283995	17.982155	9.118338	11.181118	9.410744	4.991450	6.025054	4.425687	6.418311	4.005988	6.352124	4.999478	7.126429	4.351766	5.504046	5.768422	4.586298	4.129361	6.512011	4.859536	5.774947	4.069303	6.735311	4.943152	5.769306	5.330078	2.684981	3.828741	2.329086	3.917381	2.751237	3.321143	2.962482	3.233514	2.953293	3.290348	1.105222	1.184480	1.369801	1.905965	1.457961
V	11644477	11645370	bir.1	0.412381	0.511406	0.452537	0.367902	0.472573	0.414035	0.383525	0.294225	0.596876	0.379167	5.199157	2.266453	0.000000	0.000000	7.888942	5.242345	0.000000	10.973162	0.494906	2.855277	0.000000	1.006914	0.597266	1.102037	0.499519	0.932257	0.696326	1.168065	0.833163	0.824394	0.718874	0.593609	0.616405	1.165394	0.851095	1.087994	0.553773	1.136395	0.610887	0.970809	0.836189	0.294106	0.552965	0.227392	0.408807	0.305374	0.432208	0.442830	0.371152	1.071840	0.461114	0.315321	0.326258	0.320205	0.312422	0.209255
IV	8888976	8890999	oma.1	0.704516	2.424547	1.061991	2.618926	0.644779	2.538802	2.937482	0.592000	2.799425	0.449050	13.305367	9.342087	8.571762	9.873953	12.570583	6.816196	14.124775	8.540728	14.065219	11.471061	5.504267	4.944194	1.274295	5.225504	1.305256	5.462330	1.600530	5.399033	1.225044	5.004496	1.981884	3.997804	1.177231	5.673221	1.441340	5.169927	1.056769	5.515874	1.304509	4.793646	1.445093	0.750674	3.100098	0.587388	3.416554	0.668811	2.576482	0.731553	2.626443	1.281409	2.572662	0.652868	0.838137	1.210661	1.593229	1.001639
